"SAMPLE_ID","Sample","BrNum","pos","Position","library_prep","library_type","library_combo","batch","round","fastq1","fastq2","strandness","basic_statistics","per_base_sequence_quality","per_tile_sequence_quality","per_sequence_quality_scores","per_base_sequence_content","per_sequence_gc_content","per_base_n_content","sequence_length_distribution","sequence_duplication_levels","overrepresented_sequences","adapter_content","kmer_content","SeqLength_R1","percentGC_R1","phred15.19_R1","phred65.69_R1","phred115.119_R1","phred150.151_R1","phredGT30_R1","phredGT35_R1","Adapter65.69_R1","Adapter100.104_R1","Adapter140_R1","SeqLength_R2","percentGC_R2","phred15.19_R2","phred65.69_R2","phred115.119_R2","phred150.151_R2","phredGT30_R2","phredGT35_R2","Adapter65.69_R2","Adapter100.104_R2","Adapter140_R2","trimmed","ERCCsumLogErr","numReads","numMapped","numUnmapped","overallMapRate","concordMapRate","bamFile","totalMapped","mitoMapped","mitoRate","totalAssignedGene","gene_Assigned","gene_Unassigned_Unmapped","gene_Unassigned_Read_Type","gene_Unassigned_Singleton","gene_Unassigned_MappingQuality","gene_Unassigned_Chimera","gene_Unassigned_FragmentLength","gene_Unassigned_Duplicate","gene_Unassigned_MultiMapping","gene_Unassigned_Secondary","gene_Unassigned_NonSplit","gene_Unassigned_NoFeatures","gene_Unassigned_Overlapping_Length","gene_Unassigned_Ambiguity","rRNA_rate"
"AN00000904_Br6522_Post_Bulk","Br6522_post","Br6522","post","Posterior","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Post_Bulk/AN00000904_Br6522_Post_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Post_Bulk/AN00000904_Br6522_Post_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,1.50189979059262e-05,0.000201755205202941,0.00217525153004164,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,4.25538274001241e-05,0.000194746339513509,0.00140177313788644,TRUE,-1.29664111997492,79898806,78763842,1134964,0.9858,0.9784,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6522_Post_Bulk_sorted.bam",72526912,12277283,0.144772118879261,0.811008956980788,34536814,0,0,0,0,0,0,0,4612533,0,0,1611868,0,1823782,2.89546105787291e-08
"AN00000904_Br6522_Post_Cyto","Br6522_post","Br6522","post","Posterior","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Post_Cyto/AN00000904_Br6522_Post_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Post_Cyto/AN00000904_Br6522_Post_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,2.51766348642968e-06,0.000101210072154473,0.00259067572753614,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,1.15812520375765e-05,0.000126890239716056,0.00127897305110628,TRUE,-2.84540717089877,79438734,77458482,1980252,0.9751,0.968,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6522_Post_Cyto_sorted.bam",78154009,12493516,0.137825230197956,0.731100271671069,33296458,0,0,0,0,0,0,0,9160606,0,0,948320,0,2137559,1.20132898219985e-07
"AN00000904_Br6522_Post_Nuc","Br6522_post","Br6522","post","Posterior","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Post_Nuc/AN00000904_Br6522_Post_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br6522_Post_Nuc/AN00000904_Br6522_Post_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN/PASS","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,5.01607589623796e-06,0.000233247529175065,0.00254816655528888,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,0,0.000252810225170393,0.00169041757703219,TRUE,-5.56723346690461,79743610,78005252,1738358,0.9782,0.9682,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br6522_Post_Nuc_sorted.bam",61558678,23797673,0.278803776417293,0.792751619211509,34030991,0,0,0,0,0,0,0,5634755,0,0,1452334,0,1809604,5.87699605926845e-08
"AN00000904_Br8325_Ant_Bulk","Br8325_ant","Br8325","ant","Anterior","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Ant_Bulk/AN00000904_Br8325_Ant_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Ant_Bulk/AN00000904_Br8325_Ant_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,2.70302885932993e-05,8.05994059872925e-05,0.00207887492272102,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,3.93167834084354e-05,0.000138591661514735,0.0012458505742548,TRUE,-23.9467023804499,81390178,79923842,1466336,0.982,0.9726,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8325_Ant_Bulk_sorted.bam",73886150,13935349,0.15867810454932,0.787217756421685,34737628,0,0,0,0,0,0,0,5782989,0,0,1753402,0,1853070,1.43936137493326e-07
"AN00000904_Br8325_Ant_Cyto","Br8325_ant","Br8325","ant","Anterior","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Ant_Cyto/AN00000904_Br8325_Ant_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Ant_Cyto/AN00000904_Br8325_Ant_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","PASS","PASS","WARN","FAIL","WARN","PASS","NA","75-151","52","37.0","37.0","37.0","37.0",NA,NA,0,0.000198149249978068,0.0058595563922086,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,1.02934675313282e-05,0.000256307341530073,0.0024807256750501,TRUE,-0.111927578083742,77719194,66022976,11696218,0.8495,0.8439,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8325_Ant_Cyto_sorted.bam",80844416,6665834,0.0761720369899526,0.611296878887465,26864873,0,0,0,0,0,0,0,14208124,0,0,1427198,0,1447147,1.48893315073553e-06
"AN00000904_Br8325_Ant_Nuc","Br8325_ant","Br8325","ant","Anterior","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Ant_Nuc/AN00000904_Br8325_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Ant_Nuc/AN00000904_Br8325_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN/PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,4.84097212916798e-06,0.000130706247487535,0.00331848639454465,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,4.84097212916798e-06,0.000201384440573388,0.00191460447708594,TRUE,-2.63834117574033,82628032,78343895,4284137,0.9482,0.9409,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8325_Ant_Nuc_sorted.bam",73165358,20244252,0.216725581018912,0.689764871894078,32380487,0,0,0,0,0,0,0,10370865,0,0,2544456,0,1648431,1.82208501064237e-06
"AN00000904_Br8325_Mid_Bulk","Br8325_mid","Br8325","mid","Middle","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Mid_Bulk/AN00000904_Br8325_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Mid_Bulk/AN00000904_Br8325_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,3.86329604451723e-05,0.000161598846740172,0.00199996240353362,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,0.000119667950647241,0.00032366882714431,0.00159949878916293,TRUE,-7.49355011261208,84901596,83458214,1443382,0.983,0.9756,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8325_Mid_Bulk_sorted.bam",79332714,11943192,0.130847148205793,0.80078064353176,36697835,0,0,0,0,0,0,0,5741932,0,0,1396918,0,1990890,2.72495639047917e-08
"AN00000904_Br8325_Mid_Cyto","Br8325_mid","Br8325","mid","Middle","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Mid_Cyto/AN00000904_Br8325_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8325_Mid_Cyto/AN00000904_Br8325_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","PASS","PASS","WARN","FAIL","PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,1.26993312430573e-05,0.000217920524130863,0.00296656377837818,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,6.75604422130647e-05,0.000259066357358368,0.00136136830925574,TRUE,-7.73410150981076,78744304,74654796,4089508,0.9481,0.9421,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8325_Mid_Cyto_sorted.bam",78063602,5570070,0.0666008064311704,0.777084268126898,32628121,0,0,0,0,0,0,0,6378421,0,0,1046237,0,1935101,9.19452272473796e-08
"AN00000904_Br8492_Mid_Bulk","Br8492_mid","Br8492","mid","Middle","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Mid_Bulk/AN00000904_Br8492_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Mid_Bulk/AN00000904_Br8492_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,3.62037671105792e-05,0.00018877678564802,0.00222911766066566,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,5.68916340309101e-05,0.000237393272910798,0.00146625256797846,TRUE,-43.7944582839339,77340018,75974537,1365481,0.9823,0.9744,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8492_Mid_Bulk_sorted.bam",72500118,9906677,0.120216749116381,0.803128483700341,33243711,0,0,0,0,0,0,0,4753614,0,0,1657877,0,1737566,1.20323510212202e-07
"AN00000904_Br8492_Mid_Cyto","Br8492_mid","Br8492","mid","Middle","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Mid_Cyto/AN00000904_Br8492_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Mid_Cyto/AN00000904_Br8492_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","WARN/PASS","PASS","WARN","FAIL","WARN/PASS","PASS","NA","75-151","53","37.0","37.0","37.0","37.0",NA,NA,2.43610807179561e-06,0.000146166484307737,0.00396598394088326,"75-151","53","37.0","37.0","37.0","37.0",NA,NA,0,0.000124728733275935,0.00173694505519027,TRUE,4.17821142445677,82098164,76654247,5443917,0.9337,0.9283,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8492_Mid_Cyto_sorted.bam",117200491,7388857,0.0593056879950925,0.458221262008368,28644964,0,0,0,0,0,0,0,30885565,0,0,1226961,0,1755899,1.15203496153809e-06
"AN00000904_Br8492_Mid_Nuc","Br8492_mid","Br8492","mid","Middle","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Mid_Nuc/AN00000904_Br8492_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Mid_Nuc/AN00000904_Br8492_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL/WARN","PASS","WARN","FAIL","WARN/PASS","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,0,0.000155570652789563,0.00321210603494308,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,2.01385958303641e-05,0.000201385958303641,0.00195847844450291,TRUE,-1.12120181888505,79449432,73916962,5532470,0.9304,0.9239,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8492_Mid_Nuc_sorted.bam",69597031,19895038,0.222310627324976,0.689914379225468,31009445,0,0,0,0,0,0,0,10615264,0,0,1795306,0,1526787,1.5479154818798e-06
"AN00000904_Br8492_Post_Bulk","Br8492_post","Br8492","post","Posterior","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Post_Bulk/AN00000904_Br8492_Post_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Post_Bulk/AN00000904_Br8492_Post_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,2.74285120345003e-05,0.000184300352793221,0.00201864224534612,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,6.30374574827988e-05,0.000231939347379458,0.00151338018155269,TRUE,-2.7821418463633,83125180,81604573,1520607,0.9817,0.9741,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8492_Post_Bulk_sorted.bam",77759013,10635956,0.1203230921434,0.808183221992374,35872288,0,0,0,0,0,0,0,5042025,0,0,1546584,0,1925434,8.36300154592871e-08
"AN00000904_Br8492_Post_Cyto","Br8492_post","Br8492","post","Posterior","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Post_Cyto/AN00000904_Br8492_Post_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Post_Cyto/AN00000904_Br8492_Post_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","PASS","PASS","WARN","FAIL","WARN","PASS","NA","75-151","52","37.0","37.0","37.0","37.0",NA,NA,9.4349929926307e-07,8.96324334299917e-05,0.0020285234934156,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,1.74547370363668e-05,0.000168414624918458,0.00197427228370798,TRUE,0.351845956422884,84790736,72638964,12151772,0.8567,0.8528,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8492_Post_Cyto_sorted.bam",104290591,8843995,0.0781723371489599,0.488738024416012,27722338,0,0,0,0,0,0,0,26197876,0,0,999133,0,1802939,7.21439872784179e-08
"AN00000904_Br8492_Post_Nuc","Br8492_post","Br8492","post","Posterior","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Post_Nuc/AN00000904_Br8492_Post_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8492_Post_Nuc/AN00000904_Br8492_Post_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN/FAIL","PASS","WARN","FAIL","WARN/PASS","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,5.11151994751491e-06,0.000149256382467435,0.00243563925499086,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,4.60036795276342e-05,0.000204971949895348,0.00141077950551412,TRUE,7.14062103545402,78254610,75689413,2565197,0.9672,0.9607,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8492_Post_Nuc_sorted.bam",66917680,18094662,0.212847471017796,0.773757316259489,33034490,0,0,0,0,0,0,0,6653776,0,0,1334925,0,1670415,5.75156450122281e-07
"AN00000904_Br8667_Ant_Bulk","Br8667_ant","Br8667","ant","Anterior","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Ant_Bulk/AN00000904_Br8667_Ant_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Ant_Bulk/AN00000904_Br8667_Ant_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","PASS/WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","48","37.0","37.0","37.0","37.0",NA,NA,5.22203478308594e-06,0.000110184933923113,0.00184598929582088,"75-151","48","37.0","37.0","37.0","37.0",NA,NA,6.00534000054884e-05,0.000148827991317949,0.00119323494793514,TRUE,-29.9384040482767,76598494,75362080,1236414,0.9839,0.9728,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8667_Ant_Bulk_sorted.bam",67543219,13631838,0.167931363448257,0.812954267876159,33179935,0,0,0,0,0,0,0,4418621,0,0,1487339,0,1728129,0
"AN00000904_Br8667_Ant_Cyto","Br8667_ant","Br8667","ant","Anterior","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Ant_Cyto/AN00000904_Br8667_Ant_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Ant_Cyto/AN00000904_Br8667_Ant_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","PASS","PASS","WARN","FAIL","PASS","PASS","NA","75-151","52","37.0","37.0","37.0","37.0",NA,NA,0,0.000103436321938251,0.00215745857768263,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,2.1802754134043e-05,0.000173914992278529,0.00133098208376425,TRUE,-12.2522583324124,78889116,77429352,1459764,0.9815,0.9763,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8667_Ant_Cyto_sorted.bam",82559168,8828879,0.0966086845033465,0.718042249425696,32919617,0,0,0,0,0,0,0,9657406,0,0,823907,0,2445421,6.07540482624692e-08
"AN00000904_Br8667_Ant_Nuc","Br8667_ant","Br8667","ant","Anterior","Nuc","polyA","polyA_Nuc","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Ant_Nuc/AN00000904_Br8667_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Ant_Nuc/AN00000904_Br8667_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL/WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","52","37.0","37.0","37.0","37.0",NA,NA,4.58558313505897e-06,0.000145071175545502,0.00270340969371431,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,3.91858922450494e-05,0.000186758294955129,0.00157160440174294,TRUE,-6.76158627682989,95952900,94157697,1795203,0.9813,0.9731,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8667_Ant_Nuc_sorted.bam",82569449,20338326,0.197636437091367,0.790936429337649,40886247,0,0,0,0,0,0,0,6668304,0,0,1856944,0,2281973,9.78324080466471e-08
"AN00000904_Br8667_Mid_Bulk","Br8667_mid","Br8667","mid","Middle","Bulk","polyA","polyA_Bulk","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Mid_Bulk/AN00000904_Br8667_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Mid_Bulk/AN00000904_Br8667_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL","PASS","PASS","NA","75-151","49","37.0","37.0","37.0","37.0",NA,NA,1.50834973391328e-05,0.000158879505305532,0.00210163396258584,"75-151","49","37.0","37.0","37.0","37.0",NA,NA,2.5139162231888e-05,0.000251894405563518,0.00149326623657415,TRUE,-23.5351357936745,79557146,78290491,1266655,0.9841,0.9728,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8667_Mid_Bulk_sorted.bam",68987325,15240543,0.18094418583645,0.81321941282541,34450501,0,0,0,0,0,0,0,4583340,0,0,1438505,0,1890761,5.80543081216729e-08
"AN00000904_Br8667_Mid_Cyto","Br8667_mid","Br8667","mid","Middle","Cyto","polyA","polyA_Cyto","AN00000904",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Mid_Cyto/AN00000904_Br8667_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000904/Br8667_Mid_Cyto/AN00000904_Br8667_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","PASS","PASS","WARN","FAIL","PASS/WARN","PASS","NA","75-151","51","37.0","37.0","37.0","37.0",NA,NA,0,0.000133837118111257,0.00226941200275609,"75-151","51","37.0","37.0","37.0","37.0",NA,NA,1.32250116710728e-05,0.000116380102705441,0.00116909103172284,TRUE,-1.30506369234765,75614300,73991879,1622421,0.9785,0.9709,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000904_Br8667_Mid_Cyto_sorted.bam",72992684,8750896,0.10705300648687,0.791117059317026,32479424,0,0,0,0,0,0,0,5645743,0,0,862709,0,2067267,1.5394361673409e-07
